,smiles,pce_1
44,[nH]1c2cc3C=CCc3cc2c2c1cc(-c1cncc3nsnc13)c1=CCC=c21,5.3120844902770905
45,c1sc(C2=Cc3c(C2)c2[se]c4ccc5c[nH]cc5c4c2c2=C[SiH2]C=c32)c2occc12,2.0067069735800818
46,C1C=Cc2c1c1[se]c3cc(ccc3c1c1ccccc21)-c1cncc2nsnc12,8.472741075163562
47,c1ccc(o1)-c1sc(-c2sc(-c3ccc[se]3)c3ccsc23)c2ccoc12,4.156466166359936
48,c1ccc(o1)-c1sc(-c2ccc(o2)-c2scc3[SiH2]ccc23)c2ccCc12,2.263170136552711
49,[nH]1ccc2c1c1oc3cc(-c4cccc5=CCC=c45)c4ccccc4c3c1c1=C[SiH2]C=c21,1.3785848286212286
50,c1ncc(s1)-c1cc2c([se]1)c1sc3ccc4=C[SiH2]C=c4c3c1c1=CCC=c21,0.0
51,c1cc2CC(=Cc2o1)c1cc2ncccc2o1,2.026396218232584
52,c1cc2c(cn1)c1[se]c3C=C(Cc3c1c1ccccc21)c1cccc2c[nH]cc12,2.280129675177712
53,[nH]1c(cc2[SiH2]c3c(cnc4cc[nH]c34)-c12)-c1scc2sccc12,1.5511921653241867
54,[nH]1c2ccc3c[nH]cc3c2c2ccc3cc(-c4scc5cc[se]c45)c4cscc4c3c12,1.6343617652270763
55,c1cc2c3cscc3c3c4sc(cc4c4cocc4c3c2s1)-c1cncs1,4.218876306503344
56,c1sc(-c2ccc3c(cnc4c5ccccc5cnc34)c2)c2[se]ccc12,2.84148356289865
57,c1ccc(cc1)C1=Cc2c(C1)c1ncccc1c1c[nH]cc21,1.0529213155005548
58,c1cc2sc3c4oc(cc4c4cocc4c3c2o1)-c1scc2cc[nH]c12,1.894905373667664
59,c1ccc([se]1)-c1ccc(-c2sc(-c3scc4nccnc34)c3ccoc23)c2nsnc12,8.845309536694154
60,c1sc(-c2[SiH2]c(cc2)-c2ccc(s2)-c2scc3[se]ccc23)c2Cccc12,4.12511982784704
61,c1ccc(cn1)-c1cc2sc3c([se]c4ccc5cscc5c34)c2c2=CCC=c12,3.768681640837286
62,c1cc2c([se]1)c1[se]c3cc(ccc3c1c1ccccc21)-c1ncncn1,0.0
63,[nH]1c2-c3oc(cc3Cc2c2sccc12)-c1scc2[se]ccc12,1.9953879640294765
64,c1sc(-c2ccc(-c3sc(-c4cccnc4)c4ccCc34)c3nsnc23)c2cc[SiH2]c12,6.537913342040555
65,[nH]1c2ccc3nsnc3c2c2c3cocc3c3cc([se]c3c12)-c1nccs1,0.022521286441091
66,c1ccc2cc(-c3cc4c5c[nH]cc5ccc4c4=C[SiH2]C=c34)c3cocc3c2c1,1.5793792937995057
67,[nH]1ccc2c1c1[nH]c3cc(ncc3c1c1=CCC=c21)-c1scc2occc12,1.1294834363195492
68,c1cc2cc3ccc4C=C(Cc4c3cc2[se]1)c1scc2[nH]ccc12,1.5558523677598683
69,c1ccc([se]1)-c1sc(-c2ccc(o2)-c2scc3sccc23)c2[SiH2]ccc12,3.3389191236192715
70,c1ccc2c(c1)sc1c2sc2cc(-c3cncc4nsnc34)c3cscc3c12,9.26104195685776
71,c1c-c2[SiH2]c3c(c2-nc1)c1c[nH]cc1c1ccc2cscc2c31,1.5213923400650802
72,c1ccc(o1)-c1ccc(-c2ncc(-c3scc4occc34)c3nsnc23)c2cocc12,7.973692319923537
73,[nH]1c2ccc3=C[SiH2]C=c3c2c2oc3cc(-c4cccc5cocc45)c4cocc4c3c12,0.7193666131058557
74,c1cnc2c3sc4cc(cnc4c3ccc2c1)-c1cccc2=CCC=c12,2.7108435821500967
75,c1ccc(nc1)C1=Cc2oc3c(c2C1)c1cocc1c1ccncc31,2.2004829851074907
76,[SiH2]1C=c2c3c4oc(cc4oc3c3cnccc3c2=C1)C1=CC=C[SiH2]1,4.254156841281384
77,[nH]1cccc1C1=Cc2c([SiH2]1)c1c3nsnc3c3ccncc3c1c1nsnc21,7.464534319768448
78,[nH]1cccc1-c1ccc(-c2ccc([nH]2)-c2Cccc2)c2cscc12,1.5302530288115914
79,[SiH2]1C=Cc2c1csc2-c1cc2c3cscc3c3c4[SiH2]C=Cc4[se]c3c2c2nsnc12,6.188472966387069
80,c1ccc([se]1)-c1sc(c2Cccc12)-c1sc(-c2cccc3cscc23)c2[nH]ccc12,2.429871338277854
81,[nH]1cccc1C1=Cc2sc3cc4ccsc4cc3c2C1,1.459834526031198
82,[nH]1c(cc2c3c[nH]cc3c3c(ccc4ccc5cocc5c34)c12)-c1cccs1,0.7523897893334024
83,c1cnc(s1)-c1cc2oc3ccc4cocc4c3c2c2cscc12,3.7653461893269946
84,c1ccc(o1)-c1cc2c3nsnc3c3cc4ccoc4cc3c2cn1,3.7374784589603687
85,c1cc2c3ccccc3c3cc4C=C([SiH2]c4cc3c2cn1)c1cccc2ccccc12,1.6388356889103448
86,c1cc2c3nsnc3c3cc4cc(sc4cc3c2s1)-c1cccc2=C[SiH2]C=c12,5.743832859040393
87,c1sc(-c2cc3ncc4cc5ccc6=CCC=c6c5cc4c3o2)c2C=C[SiH2]c12,2.177670706454666
88,c1ccc2cc3c4[SiH2]C(=Cc4ncc3cc2c1)c1cccc2cocc12,3.8543946353480014
89,c1sc(-c2Cc(cc2)-c2cnc(s2)-c2cccc3ccccc23)c2nccnc12,7.297974352068986
90,c1ncc(C2=Cc3c([SiH2]2)c2ncc4ccc5=C[SiH2]C=c5c4c2c2=CCC=c32)c2nsnc12,7.388837039845316
91,c1c-c2c(-nc1)c1-ncc3ccc4ccccc4c3-c1c1ccccc21,1.8295712930022496
92,c1ccc(cn1)-c1sc(-c2ccc(cn2)-c2cccc3c[nH]cc23)c2cc[nH]c12,2.192212357184496
93,C1C=c2c3cc(ccc3c3ncccc3c2=C1)C1=CC=C[SiH2]1,1.93862647407728
94,c1cc2[se]c3c4sc(cc4c4cscc4c3c2[se]1)-c1scc2ccsc12,3.8315287611635167
95,c1ccc(nc1)-c1cnc2c(c1)ncc1ccc3=C[SiH2]C=c3c21,5.229820252566403
96,[nH]1c2cc(oc2c2cnc3cccnc3c12)-c1cccc2cocc12,2.0487678987302287
97,c1sc(-c2cc3cnc4ccc5c[nH]cc5c4c3[se]2)c2cc[nH]c12,0.0
98,c1sc(C2=Cc3[se]c4c(ccc5ccc6=CCC=c6c45)c3[SiH2]2)c2ccoc12,3.4764269549347264
99,c1ccc(-c2ccc(nc2)-c2sc(-c3cccc4nsnc34)c3ccsc23)c2c[SiH2]cc12,6.403042053753323
100,c1ccc(cc1)-c1ccc(nc1)-c1ccc(nc1)-c1cccc2c[nH]cc12,1.3790293078042617
101,[SiH2]1C=CC=C1c1cc2c(s1)c1c3c[nH]cc3c3ccccc3c1c1ccccc21,2.1271100239426968
102,c1sc(-c2ccc(s2)-c2sc(-c3cccc4c[nH]cc34)c3cc[se]c23)c2[nH]ccc12,1.8590181320390515
103,c1cc2c(cc(-c3scc4ccoc34)c3ccccc23)o1,1.8172866248529824
104,c1ccc(o1)-c1cc2c3cscc3c3c(sc4ccc5cocc5c34)c2c2cocc12,3.203460401076906
105,c1ccc(s1)-c1cc2ncc3c([se]c4ccc5ccccc5c34)c2c2c[nH]cc12,1.8862772039928688
106,c1cc2oc3c([se]c4cc(-c5cccc6=CCC=c56)c5ccccc5c34)c2[se]1,2.246266963300463
107,c1sc(-c2sc(-c3ccc(o3)-c3scc4[se]ccc34)c3occc23)c2occc12,3.891870941341407
108,c1cc2c3nsnc3c3cc4cc(cnc4cc3c2c2ccccc12)-c1ncncn1,6.113361408263273
109,c1sc(-c2cc3cnc4c(sc5ccc6cscc6c45)c3o2)c2ccsc12,3.593267288462397
110,c1cc2c(o1)c1oc3cc(-c4cccc5nsnc45)c4ccccc4c3c1c1ccccc21,5.292579688646262
111,c1[SiH2]c(cc1)-c1sc(c2[SiH2]ccc12)-c1ccc(-c2scc3[SiH2]ccc23)c2nsnc12,5.40236226746829
112,c1sc(-c2cnc3cc4c(cnc5ccc6nsnc6c45)cc3c2)c2sccc12,6.528207959078563
113,c1ccc2c3[se]c4C=C([SiH2]c4c3ccc2c1)c1cccc2cocc12,3.1183398902743176
114,c1ccc(o1)-c1sc(-c2ccc(-c3scc4occc34)c3ccccc23)c2cc[SiH2]c12,2.202721500641553
115,c1sc(-c2ccc(s2)-c2sc(-c3cncc4nsnc34)c3[nH]ccc23)c2cc[SiH2]c12,6.77501710844031
116,c1sc(-c2ccc3c(c2)c2=CCC=c2c2ccc4nsnc4c32)c2nccnc12,6.858740390271202
117,c1ccc(s1)-c1cc2cc3c4nsnc4c4ccc5nsnc5c4c3cc2o1,6.397978005911904
118,c1sc(-c2ccc(-c3ccc([se]3)-c3cccc4cCcc34)c3cscc23)c2[nH]ccc12,2.48164809790556
119,c1Cc2c3-[s]c4ccc5ccccc5c4-c3c3ccccc3c2c1,1.5803952220561444
120,[nH]1c(cc2c1c1[SiH2]C=Cc1c1=C[SiH2]C=c21)-c1scc2nccnc12,3.988737184143349
121,c1Cc(cc1)-c1[SiH2]c(cc1)-c1ccc(cn1)-c1cccnc1,3.4252920135910387
122,c1cc2[s]-c3c(-c2[se]1)c1c[SiH2]cc1c1ccc2cscc2c31,4.667236325121314
123,C1C=Cc2c1csc2-c1cc2c(s1)c1ccc3C=CCc3c1c1ccccc21,1.842814004631963
124,c1Cc2c(-c1)[se]c1c3[SiH2]ccc3c3cCcc3c21,1.861784896890929
125,[nH]1ccc2[nH]c3c(ncc4cc(-c5scc6C=C[SiH2]c56)c5cocc5c34)c12,1.6298140381960513
126,c1cc2[se]c3c(ncc4cc(oc34)-c3cccc4=CCC=c34)c2s1,1.4090528170679892
127,c1sc(-c2cc3sc4c(oc5ccc6cscc6c45)c3c3c[nH]cc23)c2cc[se]c12,2.515617032628186
128,c1ccc([se]1)-c1ncc(s1)-c1sc(-c2ncncn2)c2ccoc12,7.518921895751697
129,c1cc2ccc3c4sc(cc4c4ccccc4c3c2cn1)-c1cncc2nsnc12,10.230320473185277
130,c1ccc(nc1)-c1ccc2c(c1)ncc1cc3ccncc3cc21,4.241558429821095
131,c1cc2c(s1)c1cnc(cc1c1ccccc21)-c1cccc2ccccc12,1.4721446925349986
132,c1cc2c(s1)c1sc3cc(-c4cncc5nsnc45)c4cscc4c3c1c1=C[SiH2]C=c21,8.397416286323676
133,c1cnc(s1)-c1sc(-c2ccc(-c3nccc4nsnc34)c3ccccc23)c2ccoc12,8.604862992752937
134,[nH]1c(cc2cc3sc4C=CCc4c3cc12)-c1cccc2=C[SiH2]C=c12,3.547220091367792
135,[SiH2]1C=Cc2c1c1c3c[nH]cc3c3cc(cnc3c1c1c[nH]cc21)-c1cccc2c[nH]cc12,0.1535358604944135
136,[nH]1c(cc2oc3c4occc4c4ccccc4c3c12)-c1cccs1,1.2181336816739972
137,c1cc2sc3c4oc(cc4[se]c3c2c2=CCC=c12)-c1cncc2nsnc12,9.112225658422208
138,C1C=Cc2ncc3c4CC(=Cc4sc3c12)c1scc2[se]ccc12,3.824231572553597
139,C1C=CC=C1c1cc2cnc3c4occc4c4cscc4c3c2c2=C[SiH2]C=c12,3.970404769766664
140,[nH]1c(cc2ncc3c(ncc4ccc5=CCC=c5c34)c12)-c1scc2[se]ccc12,3.1075571520261587
141,c1cc2c([se]1)c1sc3cc(-c4cccc5cocc45)c4nsnc4c3c1c1ccccc21,0.0
142,c1sc(c2C=CCc12)-c1ccc2c(c1)sc1c2ccc2ccc3cscc3c12,1.8365919940080373
143,C1C=CC=C1c1cc2ncc3cc4C=CCc4cc3c2c2cocc12,1.9184911659881896
144,c1ccc(s1)C1=Cc2ncc3c(c2C1)c1c[nH]cc1c1ccc2=C[SiH2]C=c2c31,2.1809826414128697
145,[SiH2]1C=CC=C1c1cc2c3nsnc3c3c(oc4ccc5cocc5c34)c2c2ccccc12,4.109932192773506
146,c1sc(C2=Cc3c([SiH2]2)ccc2=CCC=c32)c2[nH]ccc12,0.9235761554825538
147,c1cc2[se]c3c4[SiH2]C(=Cc4c4cocc4c3c2s1)c1cccc2ccccc12,3.1887614686310126
148,c1cnc2c3cnc4C=C(Cc4c3c3=CCC=c3c2c1)c1cccnc1,3.022824528460916
149,c1cc2c(o1)c1oc3cc(cnc3c1c1=CCC=c21)-c1scc2occc12,2.971273269601861
150,c1cnc2c3sc4cc(ccc4c3c3c[nH]cc3c2c1)-c1cccc2nsnc12,4.841435915939086
151,c1cc2cc3c(cc2s1)c1CC(=Cc1c1=C[SiH2]C=c31)c1scc2cc[nH]c12,2.1347733257261616
152,[nH]1c(cc2c1c1[se]c3ccc4cocc4c3c1c1=C[SiH2]C=c21)-c1cccc2cscc12,0.0
153,c1Cc(cc1)-c1sc(c2[SiH2]ccc12)-c1ccc(-c2cncs2)c2cscc12,3.6997472432269056
154,c1sc(-c2cnc(s2)-c2ccc(-c3ncncn3)c3cscc23)c2occc12,7.797397534703101
155,c1cnc(s1)-c1sc(-c2sc(-c3scc4cc[SiH2]c34)c3cc[nH]c23)c2ccCc12,3.3839374432694025
156,c1sc(-c2ccc(cn2)-c2ccc(-c3scc4[se]ccc34)c3cocc23)c2ccoc12,3.5784111147386284
157,[nH]1c2cc(cnc2c2c1c1c(ccc3=CCC=c13)c1=CCC=c21)-c1ccc[se]1,2.0109865411274965
158,[nH]1cccc1-c1cnc2c(c1)ncc1c3sccc3c3=C[SiH2]C=c3c21,4.618240294005305
159,c1cnc(s1)-c1sc(-c2ccc(-c3nccc4nsnc34)c3cCcc23)c2sccc12,8.071955044300697
160,c1sc(-c2cc3ncc4c([se]c5ccc6c[nH]cc6c45)c3c3=CCC=c23)c2nccnc12,5.690160965337353
161,C1C=CC=C1c1cc2cc3ncc4ccoc4c3cc2[se]1,2.2040813851143515
162,[nH]1ccc2c3nsnc3c3c4oc(cc4ccc3c12)-c1scc2ccoc12,2.5996903156319453
163,c1Cc(cc1)-c1Cc(cc1)-c1ccc([se]1)-c1scc2ccoc12,2.2516240392779547
164,[SiH2]1C=Cc2c1c1sc3cc(oc3c1c1cscc21)-c1cccs1,3.4067544699229764
165,c1sc(C2=Cc3c([SiH2]2)c2cnc4ccccc4c2c2cscc32)c2ccoc12,4.56529336619776
166,c1sc(-c2ccc(-c3ccc(-c4ccccn4)c4c[SiH2]cc34)c3cscc23)c2sccc12,3.796691195957384
167,[nH]1ccc2c3cocc3c3c4CC(=Cc4ccc3c12)c1cccnc1,1.419266845408813
168,c1sc(-c2cnc3cc4c(cc3c2)c2=C[SiH2]C=c2c2ccc3cocc3c42)c2sccc12,3.421637181232844
169,c1cc2cnc3c4sc(cc4ncc3c2s1)-c1scc2C=C[SiH2]c12,2.2395312660804056
170,c1ccc2c3[se]c4ccc5cocc5c4c3ncc2c1,1.598102079982847
171,[nH]1c(cc2sc3c4sccc4c4c[nH]cc4c3c12)-c1scc2cc[se]c12,3.821531764919104
172,c1sc(-c2ncc(s2)-c2sc(-c3cccc4c[nH]cc34)c3ccsc23)c2cc[SiH2]c12,3.2074068704193053
173,c1cnc(s1)-c1ccc(cc1)-c1sc(c2Cccc12)-c1ncncn1,4.426693919184824
174,c1cc2c3cscc3c3c4cnc(cc4sc3c2c2cscc12)-c1cccc2=C[SiH2]C=c12,4.055796132998653
175,[nH]1ccc2[nH]c3C=C([SiH2]c3c12)c1cccc2=C[SiH2]C=c12,0.009284960764561
176,c1cc2oc3cc(-c4ccccc4)c4ccccc4c3c2s1,0.9514161112011424
177,[SiH2]1C=Cc2oc3cc4C=C([SiH2]c4cc3c12)c1cccs1,1.9269250651148244
178,c1cc2[se]c3c(ccc4cc(-c5scc6occc56)c5c[nH]cc5c34)c2[se]1,2.2931929647221705
179,[nH]1c2cc(ncc2c2cc3ccccc3cc12)-c1scc2cc[nH]c12,1.4701669638734265
180,c1cc2c(cn1)c1sc3cc(-c4cccc5cscc45)c4=CCC=c4c3c1c1=CCC=c21,2.9732473755037225
181,c1ccc(s1)-c1cc2c3cocc3c3c(ccc4cccnc34)c2c2=C[SiH2]C=c12,4.08076747197643
182,c1ccc(o1)-c1ccc(cn1)-c1sc(-c2cccs2)c2[nH]ccc12,2.7866543829445165
183,c1Cc(cc1)-c1ncc(s1)-c1sc(-c2[SiH2]ccc2)c2cc[nH]c12,2.9149406823586723
184,c1cc2cc3c4cocc4c4cc(-c5ncncn5)c5ccccc5c4c3cc2[se]1,4.265955044822223
185,c1sc(-c2ccc(-c3ccc(-c4ncncn4)c4cscc34)c3c[nH]cc23)c2cc[SiH2]c12,4.619002302416527
186,c1cnc(s1)-c1cc2c3nsnc3c3c4ccccc4c4cscc4c3c2o1,5.282390769291172
187,c1cc2c([se]1)c1cc3[se]c(cc3cc1c1ccccc21)-c1scc2occc12,3.222427632504347
188,c1sc(-c2sc(-c3cncc4nsnc34)c3cc[nH]c23)c2cc[SiH2]c12,6.68713163386119
189,c1sc(-c2sc(-c3ccc(o3)-c3ncncn3)c3ccCc23)c2ccsc12,5.672970519213068
190,c1ccc(-c2ccc3c(c2)oc2c3c3nsnc3c3ccc4c[nH]cc4c23)c2nsnc12,5.5591651887254985
191,C1C(=Cc2cc3ncc4ccc5=C[SiH2]C=c5c4c3cc12)C1=CC=C[SiH2]1,4.057327128063135
192,[nH]1ccc2[nH]c3cc([nH]c3c12)-c1scc2CC=Cc12,0.0302825829998212
193,[nH]1ccc2[se]c3c4ncc(cc4[se]c3c12)-c1ccccn1,1.98504045928646
194,[nH]1ccc2cc3[se]c4cc(-c5scc6[se]ccc56)c5nsnc5c4c3cc12,6.136498267225751
195,[nH]1c2cc(-c3scc4ccoc34)c3nsnc3c2c2c3cocc3c3C=CCc3c12,3.58249473110938
196,C1C=CC=C1c1cc2cnc3c4[se]ccc4c4ccccc4c3c2c2c[nH]cc12,1.4544277866322992
197,c1sc(-c2cc3[se]c4cc5ccc6cocc6c5cc4c3[se]2)c2[se]ccc12,3.3469346980067782
198,c1cc2[SiH2]C(=Cc2[se]1)c1cc2ccccc2c2=CCC=c12,2.197938653519744
199,c1sc(-c2cc3sc4c(c3cn2)c2=CCC=c2c2ccncc42)c2cc[nH]c12,2.923595511059473
200,c1ccc([se]1)-c1sc(-c2[SiH2]c(cc2)-c2scc3nccnc23)c2[SiH2]ccc12,7.359361266423669
201,c1cc2ncc3c([se]c4cc(-c5ncncn5)c5=C[SiH2]C=c5c34)c2c2nsnc12,9.822904004594378
202,c1sc(-c2ccc([se]2)-c2ccc(-c3cccc4cCcc34)c3nsnc23)c2cc[se]c12,6.616921666553581
203,c1sc(-c2sc(-c3sc(c4Cccc34)-c3cncc4nsnc34)c3ccsc23)c2ccoc12,8.379939071908899
204,c1cnc(s1)C1=Cc2c(C1)c1[se]c3ccc4=C[SiH2]C=c4c3c1c1nsnc21,1.745638795692923
205,c1ccc(cc1)-c1ccc(s1)-c1sc(-c2ncncn2)c2cc[se]c12,6.7795655922166445
206,c1ccc(cn1)-c1[SiH2]c(cc1)-c1sc(-c2ncncn2)c2cc[se]c12,8.350262540927561
207,c1sc(-c2sc(-c3ccc(-c4ncncn4)c4ccccc34)c3cc[se]c23)c2cc[nH]c12,4.503507873566287
208,C1C=c2cccc(-c3cc4cc5ncc6C=C[SiH2]c6c5cc4cn3)c2=C1,4.156001103334368
209,c1Cc(cc1)-c1Cc(cc1)-c1ccc(o1)-c1nccs1,2.720235879204749
210,c1sc(-c2ncc(s2)-c2ccc(-c3nccc4nsnc34)c3ccccc23)c2ccoc12,8.425131936728285
211,c1ccc([se]1)-c1ccc(-c2sc(-c3scc4cc[se]c34)c3sccc23)c2c[nH]cc12,2.603975442079676
212,[nH]1cccc1-c1cnc(-c2sc(-c3ccc[se]3)c3[se]ccc23)c2nsnc12,8.224627598712262
213,[nH]1c(cc2sc3c4sccc4c4ccccc4c3c12)-c1scc2ccoc12,2.0360221218825694
214,c1cc2[se]c3c(ccc4cc(sc34)-c3nccs3)c2o1,2.6811508656438336
215,c1[SiH2]c2c(-c1)c1cCcc1c1c2c2ccccc2c2ccc3ccccc3c12,2.015397667670457
216,[nH]1ccc2c1c1c3c[nH]cc3c(cc1c1ccccc21)-c1cccs1,0.8491075113684567
217,[nH]1c(cc2[SiH2]c3c(ccc4ccc5nsnc5c34)-c12)-c1scc2[SiH2]C=Cc12,3.627574996971961
218,c1sc(c2Cccc12)-c1ccc(cc1)-c1ccc(cc1)-c1cccc2cocc12,1.1155523023461376
219,c1cc2c3c[nH]cc3c3c(oc4ccc5ccccc5c34)c2[se]1,1.0440577609537518
220,[SiH2]1C=Cc2[se]c3c4[SiH2]C(=Cc4c4cscc4c3c12)c1cccc2c[nH]cc12,1.833204267361864
221,[nH]1cccc1-c1Cc(cc1)-c1sc(c2Cccc12)-c1cccc2cocc12,1.4592462657719607
222,c1sc(c2[SiH2]C=Cc12)-c1cc2sc3c(c2cn1)c1nsnc1c1ccncc31,6.838632087515454
223,[nH]1cccc1-c1cnc2c(c1)c1=C[SiH2]C=c1c1c3[se]ccc3c3cocc3c21,3.997115171112032
224,c1cc2sc3c(oc4cc([se]c34)-c3cccc4=CCC=c34)c2o1,3.50902457481838
225,c1cc2c3cscc3c3c4ccc(cc4oc3c2o1)-c1cccs1,1.8736857587152524
226,c1sc(-c2ccc(s2)-c2sc(-c3cccc4cscc34)c3cc[SiH2]c23)c2ccCc12,2.8302541759338085
227,c1cc2oc3c4[SiH2]C(=Cc4c4cocc4c3c2c2nsnc12)c1cccc2ccccc12,4.985274606962122
228,c1[SiH2]c(cc1)-c1sc(-c2ccc(-c3scc4nccnc34)c3c[nH]cc23)c2[se]ccc12,4.22316307188802
229,c1[SiH2]c(cc1)-c1sc(-c2sc(-c3scc4ccsc34)c3nccnc23)c2cc[se]c12,6.214030100866386
230,c1sc(-c2cnc3c(c2)sc2c3c3cscc3c3ccc4cscc4c23)c2nccnc12,8.297955234375411
231,[nH]1ccc2ccc3c4[se]c(cc4[se]c3c12)-c1scc2cc[se]c12,2.5778137008517104
232,[nH]1c2C=C(Cc2c2CC3=C([SiH2]C=C3)c12)c1ncncn1,3.1486988676813863
233,[nH]1ccc2oc3c(c4c[nH]cc4c4cc(-c5cccc6=C[SiH2]C=c56)c5cscc5c34)c12,1.5969984516946232
234,c1ccc2c3oc4cc(ncc4c3c3cocc3c2c1)-c1cccc2cscc12,2.1363806051060426
235,c1cnc2cc(oc2c1)-c1cnc2cccnc2c1,4.623196295115455
236,c1sc(C2=Cc3ncc4c(c3C2)c2=C[SiH2]C=c2c2ccc3nsnc3c42)c2CC=Cc12,6.441306741221087
